date,exercise,reps,weight(lbs),rating
10-DEC-2023,Parallel Bar Leg Raise,12,0,good
10-DEC-2023,Plank,70,0,good
10-DEC-2023,Plank,70,0,good
10-DEC-2023,Plank,70,0,good
10-DEC-2023,Side-Plank,40,0,good
10-DEC-2023,Side-Plank,40,0,good
10-DEC-2023,Side-Plank,40,0,good
08-DEC-2023,Bicep Curl,10,15,warm-up
08-DEC-2023,Bicep Curl,12,30,good
08-DEC-2023,Bicep Curl,12,30,good
08-DEC-2023,Bicep Curl,12,30,good
08-DEC-2023,Concentration Curl,8,30,good
08-DEC-2023,Concentration Curl,8,30,good
08-DEC-2023,Concentration Curl,8,30,good
08-DEC-2023,Tricep Pushdown (V-Bar),10,80,warm-up
08-DEC-2023,Tricep Pushdown (V-Bar),10,150,good
08-DEC-2023,Tricep Pushdown (V-Bar),10,150,good
08-DEC-2023,Tricep Pushdown (V-Bar),10,160,failure
08-DEC-2023,Lawnmowers,10,70,good
08-DEC-2023,Lawnmowers,10,70,good
08-DEC-2023,Lawnmowers,10,70,good
08-DEC-2023,Seated Row,10,70,warm-up
08-DEC-2023,Seated Row,10,137.5,good
08-DEC-2023,Seated Row,10,137.5,good
08-DEC-2023,Seated Row,10,137.5,good
08-DEC-2023,Lat Pulldown,10,70,warm-up
08-DEC-2023,Lat Pulldown,12,130,good
08-DEC-2023,Lat Pulldown,8,137.5,good
08-DEC-2023,Lat Pulldown,8,137.5,good
08-DEC-2023,Pullovers,10,55,good
08-DEC-2023,Pullovers,10,55,good
08-DEC-2023,Pullovers,10,55,good
08-DEC-2023,Wide-Grip Pull-Up,12,-90,good
08-DEC-2023,Wide-Grip Pull-Up,10,-90,good
08-DEC-2023,Wide-Grip Pull-Up,10,-90,good
08-DEC-2023,Wide-Grip Pull-Up,12,-100,good
08-DEC-2023,Overhead Tricep Extension,12,30,warm-up
08-DEC-2023,Overhead Tricep Extension,10,35,good
08-DEC-2023,Overhead Tricep Extension,10,35,good
08-DEC-2023,Overhead Tricep Extension,10,35,good
08-DEC-2023,Cable Lying Hip Flexors,10,30,warm-up
08-DEC-2023,Cable Lying Hip Flexors,12,55,good
08-DEC-2023,Cable Lying Hip Flexors,12,55,good
08-DEC-2023,Cable Lying Hip Flexors,12,55,good
08-DEC-2023,Machine Hip Abductors,10,60,warm-up
08-DEC-2023,Machine Hip Abductors,10,110,good
08-DEC-2023,Machine Hip Abductors,10,110,good
08-DEC-2023,Machine Hip Abductors,12,110,good
08-DEC-2023,Deadlift,1,275,fun
07-DEC-2023,Lateral Lift,10,15,warm-up
07-DEC-2023,Lateral Lift,10,30,good
07-DEC-2023,Lateral Lift,10,30,good
07-DEC-2023,Lateral Lift,10,30,good
07-DEC-2023,Arnold Press,10,30,warm-up
07-DEC-2023,Arnold Press,10,60,good
07-DEC-2023,Arnold Press,10,60,good
07-DEC-2023,Arnold Press,10,60,good
07-DEC-2023,Full Cans,20,10,good
07-DEC-2023,Full Cans,20,10,good
07-DEC-2023,Full Cans,20,10,good
07-DEC-2023,Delt Flies,10,60,warm-up
07-DEC-2023,Delt Flies,10,110,good
07-DEC-2023,Delt Flies,10,110,good
07-DEC-2023,Delt Flies,10,110,good
07-DEC-2023,Barbell Lunges,5,95,warm-up
07-DEC-2023,Barbell Lunges,10,125,good
07-DEC-2023,Barbell Lunges,10,125,good
07-DEC-2023,Barbell Lunges,10,135,good
07-DEC-2023,Single-Leg Leg Curl,10,80,warm-up
07-DEC-2023,Single-Leg Leg Curl,10,130,good
07-DEC-2023,Single-Leg Leg Curl,10,130,good
07-DEC-2023,Single-Leg Leg Curl,10,130,good
07-DEC-2023,Single-Leg Leg Extension,10,80,warm-up
07-DEC-2023,Single-Leg Leg Extension,10,130,good
07-DEC-2023,Single-Leg Leg Extension,10,130,good
07-DEC-2023,Single-Leg Leg Extension,10,130,good
04-DEC-2023,Deadlift,10,135,warm-up
04-DEC-2023,Deadlift,10,225,good
04-DEC-2023,Deadlift,10,225,good
04-DEC-2023,Deadlift,8,255,good
04-DEC-2023,Shrugs,10,55,good
04-DEC-2023,Shrugs,10,55,good
04-DEC-2023,Shrugs,10,55,good
04-DEC-2023,Single-Arm Farmer's Carry,50,55,good
04-DEC-2023,Single-Arm Farmer's Carry,50,55,good
04-DEC-2023,Single-Arm Farmer's Carry,50,55,good
04-DEC-2023,Parallel Bar Leg Raise,12,0,good
04-DEC-2023,Parallel Bar Leg Raise,12,0,good
04-DEC-2023,Parallel Bar Leg Raise,12,0,good
04-DEC-2023,Bench Press,10,135,warm-up
04-DEC-2023,Bench Press,5,225,good
04-DEC-2023,Bench Press,5,245,good
04-DEC-2023,Bench Press,5,235,good
04-DEC-2023,Bench Press,5,235,good
04-DEC-2023,Bench Press,5,235,good
04-DEC-2023,Incline Dumbbell Press,12,40,warm-up
04-DEC-2023,Incline Dumbbell Press,10,70,good
04-DEC-2023,Incline Dumbbell Press,10,70,good
04-DEC-2023,Incline Dumbbell Press,10,70,good
04-DEC-2023,Machine Pec Flies,7,150,warm-up
04-DEC-2023,Machine Pec Flies,5,245,good
04-DEC-2023,Machine Pec Flies,5,245,good
04-DEC-2023,Machine Pec Flies,5,245,bad
04-DEC-2023,Machine Pec Flies,4,240,failure
04-DEC-2023,Machine Pec Flies,5,240,good
03-DEC-2023,Lawnmowers,10,70,good
03-DEC-2023,Lawnmowers,10,70,good
03-DEC-2023,Lawnmowers,10,70,good
03-DEC-2023,Lat Pulldown,10,70,warm-up
03-DEC-2023,Lat Pulldown,12,130,good
03-DEC-2023,Lat Pulldown,10,130,good
03-DEC-2023,Lat Pulldown,10,130,good
03-DEC-2023,Pullovers,10,55,good
03-DEC-2023,Skullcrushers,10,72,good
03-DEC-2023,Skullcrushers,10,77,good
03-DEC-2023,Skullcrushers,8,82,failure
03-DEC-2023,Overhead Tricep Extension,10,20,warm-up
03-DEC-2023,Overhead Tricep Extension,10,35,good
03-DEC-2023,Overhead Tricep Extension,10,35,good
03-DEC-2023,Overhead Tricep Extension,10,35,good
03-DEC-2023,Concentration Curl,8,30,good
03-DEC-2023,Concentration Curl,8,30,good
03-DEC-2023,Concentration Curl,8,30,good
02-DEC-2023,Bicep Curl,15,15,warm-up
02-DEC-2023,Bicep Curl,12,30,good
02-DEC-2023,Bicep Curl,12,30,good
02-DEC-2023,Bicep Curl,12,30,good
02-DEC-2023,Overhead Tricep Extension,10,15,warm-up
02-DEC-2023,Overhead Tricep Extension,8,35,good
02-DEC-2023,Tricep Pushdown (V-Bar),10,70,warm-up
02-DEC-2023,Tricep Pushdown (V-Bar),10,150,good
02-DEC-2023,Tricep Pushdown (V-Bar),10,150,good
02-DEC-2023,Tricep Pushdown (V-Bar),10,150,good
02-DEC-2023,Seated Row,10,70,good
02-DEC-2023,Seated Row,10,137.5,good
02-DEC-2023,Seated Row,10,137.5,good
02-DEC-2023,Seated Row,10,137.5,good
02-DEC-2023,Pullovers,10,50,good
02-DEC-2023,Pullovers,10,50,good
02-DEC-2023,Pullovers,10,50,good
02-DEC-2023,Wide-Grip Pull-Up,10,-100,good
02-DEC-2023,Wide-Grip Pull-Up,10,-90,good
02-DEC-2023,Wide-Grip Pull-Up,10,-90,good
02-DEC-2023,Wide-Grip Pull-Up,10,-100,good
30-NOV-2023,Dips,3,0,fun
30-NOV-2023,Single-Leg Leg Curl,10,80,warm-up
30-NOV-2023,Single-Leg Leg Curl,10,130,good
30-NOV-2023,Single-Leg Leg Curl,10,130,good
30-NOV-2023,Single-Leg Leg Curl,10,130,good
30-NOV-2023,Single-Leg Leg Extension,10,80,warm-up
30-NOV-2023,Single-Leg Leg Extension,10,130,good
30-NOV-2023,Single-Leg Leg Extension,10,130,good
30-NOV-2023,Single-Leg Leg Extension,10,130,good
30-NOV-2023,Barbell Lunges,10,115,good
30-NOV-2023,Barbell Lunges,10,125,good
30-NOV-2023,Barbell Lunges,10,135,good
30-NOV-2023,Delt Flies,10,60,warm-up
30-NOV-2023,Delt Flies,10,110,good
30-NOV-2023,Delt Flies,10,110,good
30-NOV-2023,Delt Flies,10,110,good
30-NOV-2023,Full Cans,20,10,good
30-NOV-2023,Full Cans,20,10,good
30-NOV-2023,Full Cans,20,10,good
30-NOV-2023,Arnold Press,10,60,good
30-NOV-2023,Arnold Press,10,60,good
30-NOV-2023,Arnold Press,10,60,good
30-NOV-2023,Military Press,10,100,warm-up
30-NOV-2023,Military Press,10,195,good
30-NOV-2023,Military Press,10,195,good
30-NOV-2023,Military Press,10,195,good
30-NOV-2023,Lateral Lift,10,30,good
30-NOV-2023,Lateral Lift,10,30,good
30-NOV-2023,Lateral Lift,8,30,good
30-NOV-2023,Lateral Lift,15,20,good
28-NOV-2023,Bench Press,10,135,warm-up
28-NOV-2023,Bench Press,5,225,good
28-NOV-2023,Bench Press,5,245,good
28-NOV-2023,Bench Press,5,245,good
28-NOV-2023,Bench Press,5,245,good
28-NOV-2023,Bench Press,5,235,good
28-NOV-2023,Incline Dumbbell Press,10,70,good
28-NOV-2023,Incline Dumbbell Press,10,70,good
28-NOV-2023,Incline Dumbbell Press,10,70,good
28-NOV-2023,Machine Pec Flies,5,150,warm-up
28-NOV-2023,Machine Pec Flies,5,240,good
28-NOV-2023,Machine Pec Flies,5,240,good
28-NOV-2023,Machine Pec Flies,5,240,good
28-NOV-2023,Deadlift,10,135,warm-up
28-NOV-2023,Deadlift,10,225,good
28-NOV-2023,Deadlift,10,255,good
28-NOV-2023,Deadlift,10,255,good
28-NOV-2023,Deadlift,2,255,fun
28-NOV-2023,Shrugs,10,55,good
28-NOV-2023,Shrugs,10,55,good
28-NOV-2023,Shrugs,10,55,good
28-NOV-2023,Parallel Bar Leg Raise,12,0,good
28-NOV-2023,Parallel Bar Leg Raise,12,0,good
28-NOV-2023,Parallel Bar Leg Raise,12,0,good
28-NOV-2023,Plank,70,0,good
28-NOV-2023,Plank,70,0,good
28-NOV-2023,Plank,70,0,good
28-NOV-2023,Side-Plank,40,0,good
28-NOV-2023,Side-Plank,40,0,good
28-NOV-2023,Side-Plank,40,0,good
26-NOV-2023,Chin-Up,1,-40,good
26-NOV-2023,Chin-Up,1,-30,good
26-NOV-2023,Wide-Grip Pull-Up,10,-100,good
26-NOV-2023,Wide-Grip Pull-Up,10,-100,good
26-NOV-2023,Wide-Grip Pull-Up,10,-100,good
26-NOV-2023,Wide-Grip Pull-Up,8,-100,good
26-NOV-2023,Pullovers,10,50,good
26-NOV-2023,Pullovers,10,55,good
26-NOV-2023,Pullovers,10,55,good
26-NOV-2023,Lawnmowers,10,70,good
26-NOV-2023,Lawnmowers,10,70,good
26-NOV-2023,Lawnmowers,10,70,bad
26-NOV-2023,Tricep Pushdown (V-Bar),10,80,warm-up
26-NOV-2023,Tricep Pushdown (V-Bar),10,150,good
26-NOV-2023,Tricep Pushdown (V-Bar),10,150,good
26-NOV-2023,Tricep Pushdown (V-Bar),10,150,good
26-NOV-2023,Overhead Tricep Extension,10,20,warm-up
26-NOV-2023,Overhead Tricep Extension,10,35,failure (L)
26-NOV-2023,Overhead Tricep Extension,10,35,good
26-NOV-2023,Overhead Tricep Extension,10,35,good
26-NOV-2023,Concentration Curl,8,30,good
26-NOV-2023,Concentration Curl,8,30,good
26-NOV-2023,Concentration Curl,8,30,good
26-NOV-2023,Bicep Curl,10,15,warm-up
26-NOV-2023,Bicep Curl,12,30,good
26-NOV-2023,Bicep Curl,12,30,good
26-NOV-2023,Bicep Curl,12,30,good
25-NOV-2023,Lateral Lift,12,15,warm-up
25-NOV-2023,Lateral Lift,8,30,good
25-NOV-2023,Lateral Lift,8,30,good
25-NOV-2023,Lateral Lift,8,30,good
25-NOV-2023,Arnold Press,9,60,failure
25-NOV-2023,Arnold Press,10,60,good
25-NOV-2023,Arnold Press,10,60,good
25-NOV-2023,Full Cans,20,10,good
25-NOV-2023,Full Cans,20,10,good
25-NOV-2023,Full Cans,20,10,good
25-NOV-2023,Delt Flies,10,60,warm-up
25-NOV-2023,Delt Flies,12,110,good
25-NOV-2023,Delt Flies,12,110,failure
25-NOV-2023,Delt Flies,10,110,good
25-NOV-2023,Barbell Lunges,10,105,good
25-NOV-2023,Barbell Lunges,10,115,good
25-NOV-2023,Barbell Lunges,10,125,good
25-NOV-2023,Single-Leg Leg Curl,10,80,warm-up
25-NOV-2023,Single-Leg Leg Curl,10,125,good
25-NOV-2023,Single-Leg Leg Curl,10,130,good
25-NOV-2023,Single-Leg Leg Curl,10,130,good
25-NOV-2023,Single-Leg Leg Extension,10,80,warm-up
25-NOV-2023,Single-Leg Leg Extension,10,125,good
25-NOV-2023,Single-Leg Leg Extension,10,130,good
25-NOV-2023,Single-Leg Leg Extension,10,130,good
24-NOV-2023,Single-Leg Leg Curl,20,80,good
23-NOV-2023,Deadlift,10,135,warm-up
23-NOV-2023,Deadlift,10,225,good
23-NOV-2023,Deadlift,10,225,good
23-NOV-2023,Deadlift,10,225,good
23-NOV-2023,Plank,70,0,good
23-NOV-2023,Plank,70,0,good
23-NOV-2023,Plank,70,0,good
23-NOV-2023,Side-Plank,40,0,good
23-NOV-2023,Side-Plank,40,0,good
23-NOV-2023,Side-Plank,40,0,good
23-NOV-2023,Shrugs,10,55,good
23-NOV-2023,Shrugs,10,55,good
23-NOV-2023,Shrugs,10,55,good
23-NOV-2023,Single-Arm Farmer's Carry,50,55,good
23-NOV-2023,Single-Arm Farmer's Carry,50,55,good
23-NOV-2023,Single-Arm Farmer's Carry,50,55,good
23-NOV-2023,Parallel Bar Leg Raise,12,0,good
23-NOV-2023,Parallel Bar Leg Raise,12,0,good
23-NOV-2023,Parallel Bar Leg Raise,12,0,good
23-NOV-2023,Bench Press,10,135,warm-up
23-NOV-2023,Bench Press,5,225,good
23-NOV-2023,Bench Press,5,245,good
23-NOV-2023,Bench Press,5,245,good
23-NOV-2023,Bench Press,5,245,bad
23-NOV-2023,Bench Press,5,235,good
23-NOV-2023,Bench Press,5,235,good
23-NOV-2023,Incline Dumbbell Press,10,70,good
23-NOV-2023,Incline Dumbbell Press,10,70,good
23-NOV-2023,Incline Dumbbell Press,10,70,good
23-NOV-2023,Machine Pec Flies,5,150,warm-up
23-NOV-2023,Machine Pec Flies,5,240,good
23-NOV-2023,Machine Pec Flies,5,240,good
23-NOV-2023,Machine Pec Flies,5,240,good
23-NOV-2023,Machine Pec Flies,5,240,good
23-NOV-2023,Machine Pec Flies,5,240,good
20-NOV-2023,Bicep Curl,10,15,warm-up
20-NOV-2023,Bicep Curl,8,35,good
20-NOV-2023,Bicep Curl,12,30,good
20-NOV-2023,Bicep Curl,12,30,good
20-NOV-2023,Concentration Curl,8,30,good
20-NOV-2023,Concentration Curl,12,25,good
20-NOV-2023,Concentration Curl,12,25,good
20-NOV-2023,Overhead Tricep Extension,10,20,warm-up
20-NOV-2023,Overhead Tricep Extension,10,35,good
20-NOV-2023,Overhead Tricep Extension,10,35,good
20-NOV-2023,Overhead Tricep Extension,10,35,good
20-NOV-2023,Tricep Pushdown (V-Bar),10,80,warm-up
20-NOV-2023,Tricep Pushdown (V-Bar),10,150,good
20-NOV-2023,Tricep Pushdown (V-Bar),10,150,good
20-NOV-2023,Tricep Pushdown (V-Bar),10,150,bad
20-NOV-2023,Lawnmowers,10,70,good
20-NOV-2023,Lawnmowers,10,70,good
20-NOV-2023,Lawnmowers,10,70,good
20-NOV-2023,Seated Row,10,70,warm-up
20-NOV-2023,Seated Row,12,137.5,good
20-NOV-2023,Seated Row,10,137.5,good
20-NOV-2023,Seated Row,12,137.5,good
20-NOV-2023,Lat Pulldown,10,70,warm-up
20-NOV-2023,Lat Pulldown,10,130,good
20-NOV-2023,Lat Pulldown,10,130,good
20-NOV-2023,Lat Pulldown,10,130,good
20-NOV-2023,Pullovers,10,50,good
20-NOV-2023,Pullovers,10,50,good
20-NOV-2023,Pullovers,10,50,good
20-NOV-2023,Wide-Grip Pull-Up,10,-100,good
20-NOV-2023,Wide-Grip Pull-Up,7,-100,failure
20-NOV-2023,Wide-Grip Pull-Up,8,-110,good
18-NOV-2023,Lateral Lift,10,30,good
18-NOV-2023,Lateral Lift,8,30,good
18-NOV-2023,Lateral Lift,8,30,good
18-NOV-2023,Military Press,10,100,warm-up
18-NOV-2023,Military Press,10,190,good
18-NOV-2023,Military Press,10,195,good
18-NOV-2023,Military Press,10,195,good
18-NOV-2023,Arnold Press,10,55,good
18-NOV-2023,Arnold Press,10,60,good
18-NOV-2023,Arnold Press,10,60,good
18-NOV-2023,Full Cans,20,10,good
18-NOV-2023,Full Cans,20,10,good
18-NOV-2023,Full Cans,20,10,good
18-NOV-2023,Delt Flies,10,60,warm-up
18-NOV-2023,Delt Flies,12,110,good
18-NOV-2023,Delt Flies,10,110,good
18-NOV-2023,Delt Flies,12,110,bad
18-NOV-2023,Barbell Lunges,10,105,good
18-NOV-2023,Barbell Lunges,10,105,good
18-NOV-2023,Barbell Lunges,10,115,good
18-NOV-2023,Single-Leg Leg Curl,10,80,warm-up
18-NOV-2023,Single-Leg Leg Curl,10,125,good
18-NOV-2023,Single-Leg Leg Curl,10,125,good
18-NOV-2023,Single-Leg Leg Curl,10,130,good
18-NOV-2023,Single-Leg Leg Extension,10,80,warm-up
18-NOV-2023,Single-Leg Leg Extension,10,125,good
18-NOV-2023,Single-Leg Leg Extension,10,125,good
18-NOV-2023,Single-Leg Leg Extension,10,130,good
17-NOV-2023,Cable Lying Hip Flexors,12,30,warm-up
17-NOV-2023,Cable Lying Hip Flexors,10,55,good
17-NOV-2023,Cable Lying Hip Flexors,10,55,good
17-NOV-2023,Cable Lying Hip Flexors,10,55,good
17-NOV-2023,Machine Hip Abductors,10,60,warm-up
17-NOV-2023,Machine Hip Abductors,12,105,good
17-NOV-2023,Machine Hip Abductors,12,105,good
17-NOV-2023,Machine Hip Abductors,12,105,good
17-NOV-2023,Machine Hip Adductors,10,60,warm-up
17-NOV-2023,Machine Hip Adductors,12,105,good
17-NOV-2023,Machine Hip Adductors,12,105,good
17-NOV-2023,Machine Hip Adductors,12,105,good
16-NOV-2023,Shrugs,10,55,good
16-NOV-2023,Shrugs,10,55,good
16-NOV-2023,Shrugs,10,55,good
16-NOV-2023,Single-Arm Farmer's Carry,50,55,good
16-NOV-2023,Single-Arm Farmer's Carry,50,55,good
16-NOV-2023,Single-Arm Farmer's Carry,50,55,good
16-NOV-2023,Parallel Bar Leg Raise,12,0,good
16-NOV-2023,Parallel Bar Leg Raise,12,0,good
16-NOV-2023,Parallel Bar Leg Raise,12,0,good
16-NOV-2023,Bench Press,5,135,warm-up
16-NOV-2023,Bench Press,5,225,good
16-NOV-2023,Bench Press,5,235,good
16-NOV-2023,Bench Press,5,245,good
16-NOV-2023,Bench Press,5,245,good
16-NOV-2023,Bench Press,5,235,good
16-NOV-2023,Incline Dumbbell Press,10,70,good
16-NOV-2023,Incline Dumbbell Press,10,70,good
16-NOV-2023,Incline Dumbbell Press,10,70,good
16-NOV-2023,Machine Pec Flies,5,150,warm-up
16-NOV-2023,Machine Pec Flies,5,240,good
16-NOV-2023,Machine Pec Flies,5,240,good
16-NOV-2023,Machine Pec Flies,5,235,good
16-NOV-2023,Machine Pec Flies,5,235,good
16-NOV-2023,Machine Pec Flies,5,240,failure
14-NOV-2023,Lawnmowers,10,70,good
14-NOV-2023,Lawnmowers,10,70,good
14-NOV-2023,Lawnmowers,10,70,good
14-NOV-2023,Seated Row,10,70,warm-up
14-NOV-2023,Seated Row,10,137.5,good
14-NOV-2023,Seated Row,10,137.5,good
14-NOV-2023,Seated Row,10,137.5,good
14-NOV-2023,Pullovers,10,50,good
14-NOV-2023,Pullovers,10,50,good
14-NOV-2023,Pullovers,10,50,good
14-NOV-2023,Wide-Grip Pull-Up,10,-150,warm-up
14-NOV-2023,Wide-Grip Pull-Up,10,-90,good
14-NOV-2023,Wide-Grip Pull-Up,10,-90,good
14-NOV-2023,Wide-Grip Pull-Up,10,-100,good
14-NOV-2023,Tricep Pushdown (V-Bar),10,80,warm-up
14-NOV-2023,Tricep Pushdown (V-Bar),10,150,good
14-NOV-2023,Tricep Pushdown (V-Bar),10,150,good
14-NOV-2023,Tricep Pushdown (V-Bar),10,150,good
14-NOV-2023,Overhead Tricep Extension,10,20,warm-up
14-NOV-2023,Overhead Tricep Extension,10,35,good
14-NOV-2023,Overhead Tricep Extension,10,35,good
14-NOV-2023,Overhead Tricep Extension,10,35,good
14-NOV-2023,Concentration Curl,12,25,good
14-NOV-2023,Concentration Curl,12,25,good
14-NOV-2023,Concentration Curl,12,25,good
14-NOV-2023,Bicep Curl,10,20,warm-up
14-NOV-2023,Bicep Curl,8,35,good
14-NOV-2023,Bicep Curl,12,30,good
14-NOV-2023,Bicep Curl,12,30,good
12-NOV-2023,Lateral Lift,12,25,good
12-NOV-2023,Lateral Lift,12,25,good
12-NOV-2023,Lateral Lift,8,30,bad
12-NOV-2023,Military Press,10,100,warm-up
12-NOV-2023,Military Press,10,190,good
12-NOV-2023,Military Press,10,190,good
12-NOV-2023,Military Press,10,190,good
12-NOV-2023,Strict Press,12,45,warm-up
12-NOV-2023,Strict Press,10,135,good
12-NOV-2023,Arnold Press,8,60,good
12-NOV-2023,Arnold Press,8,60,good
12-NOV-2023,Arnold Press,8,60,good
12-NOV-2023,Full Cans,20,10,good
12-NOV-2023,Full Cans,20,10,good
12-NOV-2023,Full Cans,20,10,good
12-NOV-2023,Delt Flies,10,60,warm-up
12-NOV-2023,Delt Flies,10,110,good
12-NOV-2023,Delt Flies,12,110,good
12-NOV-2023,Delt Flies,12,110,good
12-NOV-2023,Barbell Lunges,10,105,good
12-NOV-2023,Barbell Lunges,10,115,good
12-NOV-2023,Barbell Lunges,10,115,good
12-NOV-2023,Single-Leg Leg Curl,5,80,warm-up
12-NOV-2023,Single-Leg Leg Curl,10,125,good
12-NOV-2023,Single-Leg Leg Curl,10,125,good
12-NOV-2023,Single-Leg Leg Curl,10,125,good
12-NOV-2023,Single-Leg Leg Extension,5,80,warm-up
12-NOV-2023,Single-Leg Leg Extension,10,125,good
12-NOV-2023,Single-Leg Leg Extension,10,125,good
12-NOV-2023,Single-Leg Leg Extension,10,125,good
11-NOV-2023,Push-Ups,25,0,good
11-NOV-2023,Push-Ups,25,0,good
10-NOV-2023,Chin-Up,2,-50,good
10-NOV-2023,Bench Press,5,135,warm-up
10-NOV-2023,Bench Press,5,225,good
10-NOV-2023,Bench Press,5,235,good
10-NOV-2023,Bench Press,5,245,good
10-NOV-2023,Bench Press,5,245,bad
10-NOV-2023,Bench Press,5,235,good
10-NOV-2023,Incline Dumbbell Press,10,70,good
10-NOV-2023,Incline Dumbbell Press,10,70,good
10-NOV-2023,Incline Dumbbell Press,10,70,good
10-NOV-2023,Cable Pec Flies,10,50,warm-up
10-NOV-2023,Cable Pec Flies,10,90,good
10-NOV-2023,Cable Pec Flies,10,90,good
10-NOV-2023,Cable Pec Flies,10,90,good
10-NOV-2023,Machine Pec Flies,5,150,warm-up
10-NOV-2023,Machine Pec Flies,5,235,good
10-NOV-2023,Machine Pec Flies,5,235,good
10-NOV-2023,Machine Pec Flies,5,235,good
10-NOV-2023,Machine Pec Flies,5,235,good
10-NOV-2023,Machine Pec Flies,5,235,good
10-NOV-2023,Deadlift,5,135,warm-up
10-NOV-2023,Deadlift,5,225,good
10-NOV-2023,Deadlift,5,255,good
10-NOV-2023,Shrugs,10,55,good
10-NOV-2023,Shrugs,10,55,good
10-NOV-2023,Shrugs,10,55,good
10-NOV-2023,Single-Arm Farmer's Carry,50,55,good
10-NOV-2023,Single-Arm Farmer's Carry,50,55,good
10-NOV-2023,Single-Arm Farmer's Carry,50,55,good
10-NOV-2023,Plank,70,0,good
10-NOV-2023,Plank,70,0,good
10-NOV-2023,Plank,70,0,good
10-NOV-2023,Side-Plank,40,0,good
10-NOV-2023,Side-Plank,40,0,good
10-NOV-2023,Side-Plank,40,0,good
10-NOV-2023,Parallel Bar Leg Raise,12,0,good
10-NOV-2023,Parallel Bar Leg Raise,12,0,good
10-NOV-2023,Parallel Bar Leg Raise,12,0,good
07-NOV-2023,Machine Hip Abductors,10,60,warm-up
07-NOV-2023,Machine Hip Abductors,10,105,good
07-NOV-2023,Machine Hip Abductors,10,105,good
07-NOV-2023,Machine Hip Abductors,10,105,good
07-NOV-2023,Machine Hip Adductors,10,60,warm-up
07-NOV-2023,Machine Hip Adductors,10,105,good
07-NOV-2023,Machine Hip Adductors,10,105,good
07-NOV-2023,Machine Hip Adductors,10,105,good
07-NOV-2023,Cable Lying Hip Flexors,10,30,warm-up
07-NOV-2023,Cable Lying Hip Flexors,8,55,good
07-NOV-2023,Cable Lying Hip Flexors,8,55,good
07-NOV-2023,Cable Lying Hip Flexors,8,55,good
07-NOV-2023,Bicep Curl,10,20,warm-up
07-NOV-2023,Bicep Curl,8,35,good
07-NOV-2023,Bicep Curl,12,30,good
07-NOV-2023,Bicep Curl,12,30,good
07-NOV-2023,Preacher Curl,8,62,good
07-NOV-2023,Overhead Tricep Extension,10,35,good
07-NOV-2023,Overhead Tricep Extension,10,35,good
07-NOV-2023,Overhead Tricep Extension,10,35,failure (L)
07-NOV-2023,Tricep Pushdown (V-Bar),10,80,warm-up
07-NOV-2023,Tricep Pushdown (V-Bar),10,150,good
07-NOV-2023,Tricep Pushdown (V-Bar),10,150,good
07-NOV-2023,Tricep Pushdown (V-Bar),10,150,bad
07-NOV-2023,Lawnmowers,10,70,good
07-NOV-2023,Lawnmowers,10,70,good
07-NOV-2023,Lawnmowers,10,70,good
07-NOV-2023,Seated Row,10,137.5,good
07-NOV-2023,Seated Row,10,137.5,good
07-NOV-2023,Seated Row,10,137.5,good
07-NOV-2023,Pullovers,10,50,good
07-NOV-2023,Pullovers,10,50,good
07-NOV-2023,Pullovers,10,50,good
07-NOV-2023,Wide-Grip Pull-Up,12,-100,good
07-NOV-2023,Wide-Grip Pull-Up,10,-90,good
07-NOV-2023,Wide-Grip Pull-Up,8,-90,good
07-NOV-2023,Wide-Grip Pull-Up,12,-110,good
05-NOV-2023,Jumping Jacks,50,20,good
05-NOV-2023,Machine Bench Press,12,245,good
05-NOV-2023,Lateral Lift,12,25,good
05-NOV-2023,Lateral Lift,12,25,good
05-NOV-2023,Lateral Lift,12,25,good
05-NOV-2023,Military Press,10,100,warm-up
05-NOV-2023,Military Press,10,190,good
05-NOV-2023,Military Press,10,190,good
05-NOV-2023,Military Press,10,190,good
05-NOV-2023,Strict Press,10,95,warm-up
05-NOV-2023,Arnold Press,10,55,good
05-NOV-2023,Arnold Press,10,55,good
05-NOV-2023,Arnold Press,10,55,good
05-NOV-2023,Full Cans,20,10,good
05-NOV-2023,Full Cans,20,10,good
05-NOV-2023,Full Cans,20,10,good
05-NOV-2023,Delt Flies,10,60,warm-up
05-NOV-2023,Delt Flies,10,110,good
05-NOV-2023,Delt Flies,10,110,good
05-NOV-2023,Delt Flies,10,110,good
05-NOV-2023,Barbell Lunges,10,105,good
05-NOV-2023,Barbell Lunges,10,105,good
05-NOV-2023,Barbell Lunges,10,110,good
05-NOV-2023,Barbell Lunges,10,95,good
05-NOV-2023,Single-Leg Leg Curl,10,80,warm-up
05-NOV-2023,Single-Leg Leg Curl,10,125,good
05-NOV-2023,Single-Leg Leg Curl,10,125,good
05-NOV-2023,Single-Leg Leg Curl,10,125,good
05-NOV-2023,Single-Leg Leg Extension,10,80,warm-up
05-NOV-2023,Single-Leg Leg Extension,10,125,good
05-NOV-2023,Single-Leg Leg Extension,10,125,good
05-NOV-2023,Single-Leg Leg Extension,10,125,good
03-NOV-2023,Bench Press,10,135,warm-up
03-NOV-2023,Bench Press,5,225,good
03-NOV-2023,Bench Press,5,235,good
03-NOV-2023,Bench Press,5,245,good
03-NOV-2023,Bench Press,5,245,good
03-NOV-2023,Bench Press,5,235,good
